thread,activation,lock,kind,scope,executable,line,prefix,source,package,raw
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">F>","  ARG => ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">A>","  ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","   195","*-*","status = .Coroutine~running","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""RUNNING"" => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">V>","  STATUS => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","      ",">=>","  STATUS <= ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28"," ","method","The COROUTINE class","RESUME","   196","*-*","guard on when status <> .Coroutine~running","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">M>","  ""SUSPENDED"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">O>","  ""<>"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","   173","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">V>","  STATUS => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","   174","*-*","return self~arguments -- returns the arguments that the coroutine's client passed to 'resume'","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">V>","  SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">M>","  ""ARGUMENTS"" => ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A27","*","method","The COROUTINE class","YIELD","      ",">>>","  ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">I>","Method YIELD with scope ""The COROUTINE class"" in package D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   167","*-*","expose status yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   168","*-*","drop yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">M>","  ""RUNNING"" => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   169","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">O>","  ""<>"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">V>","  STATUS => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   170","*-*","if arg() <> 0 ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">F>","  ARG => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">L>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">O>","  ""<>"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   170","*-*","  then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   170","*-*","    use strict arg yieldValue -- yieldValue will be returned to the coroutine's client by 'resume'","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">>>","      ""10""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">=>","      YIELDVALUE <= ""10""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   171","*-*","status = .Coroutine~suspended","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">M>","  ""SUSPENDED"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","      ",">=>","  STATUS <= ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29"," ","method","The COROUTINE class","YIELD","   172","*-*","guard on when status <> .Coroutine~suspended","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">M>","  ""RUNNING"" => ""2""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">O>","  ""<>"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","   197","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","   198","*-*","if var(""yieldValue"") ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">L>","  ""yieldValue""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">A>","  ""yieldValue""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">F>","  VAR => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">>>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","   198","*-*","  then","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","   198","*-*","    return yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">V>","      YIELDVALUE => ""10""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A28","*","method","The COROUTINE class","RESUME","      ",">>>","      ""10""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
".",".",".",".",".",".",".",".",".",".","10"
"T2","A29","*","method","The COROUTINE class","YIELD","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">I>","Method RESUME with scope ""The COROUTINE class"" in package D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29","*","method","The COROUTINE class","YIELD","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   190","*-*","expose status yieldValue","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29","*","method","The COROUTINE class","YIELD","      ",">M>","  ""SUSPENDED"" => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   191","*-*","if status == .Coroutine~notStarted ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29","*","method","The COROUTINE class","YIELD","      ",">O>","  ""<>"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T2","A29","*","method","The COROUTINE class","YIELD","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""NOTSTARTED"" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   192","*-*","if status == .Coroutine~killed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""KILLED"" => ""4""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   193","*-*","if status == .Coroutine~completed ","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">V>","  STATUS => ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">M>","  ""COMPLETED"" => ""3""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">O>","  ""=="" => ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""0""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   194","*-*","self~arguments = arg(1, ""a"")","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">V>","  SELF => ""a COROUTINE""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">L>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">A>","  ""1""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">L>","  ""a""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">A>","  ""a""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">F>","  ARG => ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">A>","  ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">>>","  ""an Array""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","   195","*-*","status = .Coroutine~running","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
"T1","A30"," ","method","The COROUTINE class","RESUME","      ",">E>","  .COROUTINE => ""The COROUTINE class""","D:\local\Rexx\ooRexx\svn\sandbox\jlf\samples\generator\coroutine.cls","."
